"name","path","description","enabled","dependency","required_mcp","required_env","classification","mentions_mcp","mentions_env"
"sites:sites-preview-troubleshooting","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\sites\0.1.70\skills\sites-preview-troubleshooting\SKILL.md","Diagnose and recover failed supervised sites-preview sessions after sites-building. Applies only to the managed-linux execution profile, not portable previews.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"skill-creator","C:\Users\tjqmf\.codex\skills\.system\skill-creator\SKILL.md","Create or update a Codex skill with appropriately scoped instructions and any needed supporting resources.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"skill-evaluation","C:\Users\tjqmf\.codex\skills\skill-evaluation\SKILL.md","Use when creating, auditing, benchmarking, or revising Codex skills and the goal is to improve routing, token efficiency, structure, or behavioral reliability.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"skill-installer","C:\Users\tjqmf\.codex\skills\.system\skill-installer\SKILL.md","Install Codex skills into $CODEX_HOME/skills from a curated list or a GitHub repo path. Use when a user asks to list installable skills, install a curated skill, or install a skill from another repo (including private repos).","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"speech","C:\Users\tjqmf\.codex\skills\speech\SKILL.md","Use when the user asks for text-to-speech narration or voiceover, accessibility reads, audio prompts, or batch speech generation via the OpenAI Audio API; run the bundled CLI (`scripts/text_to_speech.py`) with built-in voices and require `OPENAI_API_KEY` for live calls. Custom voice creation is out of scope.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","YES"
"spreadsheets:excel-live-control","C:\Users\tjqmf\.codex\plugins\cache\openai-primary-runtime\spreadsheets\26.905.11957\skills\excel-live-control\SKILL.md","Control an open or active Microsoft Excel workbook through the ChatGPT add-in or connected session. Use when the user tags the Microsoft Excel app in Codex or follows up on an established live Excel task. Do not use for standalone spreadsheet files or Google Sheets.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"spreadsheets:Spreadsheets","C:\Users\tjqmf\.codex\plugins\cache\openai-primary-runtime\spreadsheets\26.905.11957\skills\spreadsheets\SKILL.md","Use skill when user requests to create, modify, analyze, visualize, or work with spreadsheet files (`.xlsx`, `.xls`, `.csv`, `.tsv`) or Google Sheets with formulas, formatting, charts, tables, and recalculation. Do not use for live controlling Microsoft Excel app or a live Excel session.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","YES"
"sprite-editor","C:\Users\tjqmf\.agents\skills\sprite-editor\SKILL.md","Edits Unity sprite properties by generating C# editor scripts using ISpriteEditorDataProvider APIs. Handles sprite rectangles, borders, pivots, outlines, and slicing operations (automatic, grid, isometric). Use when working with sprite assets, sprite sheets, texture atlases, or sprite slicing.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"sprite-segment-3x3grid","C:\Users\tjqmf\.agents\skills\sprite-segment-3x3grid\SKILL.md","Analyze Sprite textures and output a 3x3 grid representation based on color matching. Segments a Sprite into a 3x3 grid, identifies the majority color of the center cell, and outputs a text pattern showing which cells match the center color. Use when analyzing sprite patterns, documenting sprite structure, or describing sprite color distribution.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"superpowers:brainstorming","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\superpowers\6.4.1\skills\brainstorming\SKILL.md","You MUST use this before any creative work - creating features, building components, adding functionality, or modifying behavior. Explores user intent, requirements and design before implementation.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","YES","NO"
"superpowers:diagnosing-superpowers","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\superpowers\6.4.1\skills\diagnosing-superpowers\SKILL.md","Use when a superpowers session went wrong and your human partner wants to know why — repeated work, ignored plans, stumbles, poor results, a skill that didn't fire, ""it took too long"", ""why is it so expensive"", ""what is it doing"" — or wants to build a bug report for the superpowers maintainers, for the current session or a past one identified by id or path, on any harness.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"superpowers:dispatching-parallel-agents","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\superpowers\6.4.1\skills\dispatching-parallel-agents\SKILL.md","Use when facing 2+ independent tasks that can be worked on without shared state or sequential dependencies","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"superpowers:executing-plans","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\superpowers\6.4.1\skills\executing-plans\SKILL.md","Use when executing an implementation plan in the current session as the implementer yourself — your human partner chose inline execution, or no subagent tool is available","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"superpowers:finishing-a-development-branch","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\superpowers\6.4.1\skills\finishing-a-development-branch\SKILL.md","Use when implementation is complete, all tests pass, and you need to decide how to integrate the work","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"superpowers:receiving-code-review","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\superpowers\6.4.1\skills\receiving-code-review\SKILL.md","Use when receiving code review feedback, before implementing suggestions, especially if feedback seems unclear or technically questionable - requires technical rigor and verification, not performative agreement or blind implementation","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"superpowers:requesting-code-review","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\superpowers\6.4.1\skills\requesting-code-review\SKILL.md","Use when completing tasks, implementing major features, or before merging to verify work meets requirements","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"superpowers:subagent-driven-development","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\superpowers\6.4.1\skills\subagent-driven-development\SKILL.md","Use when executing implementation plans with independent tasks in the current session","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"superpowers:systematic-debugging","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\superpowers\6.4.1\skills\systematic-debugging\SKILL.md","Use when encountering any bug, test failure, or unexpected behavior, before proposing fixes","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","YES"
"superpowers:test-driven-development","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\superpowers\6.4.1\skills\test-driven-development\SKILL.md","Use when implementing any feature or bugfix, before writing implementation code","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"superpowers:using-git-worktrees","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\superpowers\6.4.1\skills\using-git-worktrees\SKILL.md","Use when starting feature work that needs isolation from current workspace or before executing implementation plans - ensures an isolated workspace exists via native tools or git worktree fallback","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","OPTIONAL","NO","NO"
"superpowers:using-superpowers","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\superpowers\6.4.1\skills\using-superpowers\SKILL.md","Use when starting any conversation - establishes how to find and use skills, requiring skill invocation before ANY response including clarifying questions","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"superpowers:verification-before-completion","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\superpowers\6.4.1\skills\verification-before-completion\SKILL.md","Use when about to claim work is complete, fixed, or passing, before committing or creating PRs - requires running verification commands and confirming output before making any success claims; evidence before assertions always","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","RECOMMENDED","NO","NO"
"superpowers:writing-plans","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\superpowers\6.4.1\skills\writing-plans\SKILL.md","Use when you have a spec or requirements for a multi-step task, before touching code","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"superpowers:writing-skills","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\superpowers\6.4.1\skills\writing-skills\SKILL.md","Use when creating new skills, editing existing skills, or verifying skills work before deployment","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"template-creator:template-creator","C:\Users\tjqmf\.codex\plugins\cache\openai-primary-runtime\template-creator\26.905.11957\skills\template-creator\SKILL.md","Create or update a reusable personal Codex artifact-template skill. Use when the user invokes $template-creator or asks in natural language to create a reusable template from a reference document, presentation, spreadsheet, Google Docs, Slides, or Sheets link, ImageGen or Product Design image, email, Slack message, or Site project, or explicitly asks to edit or update a passed artifact-template skill. Do not use for one-off creation from an existing template.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"test-driven-development","C:\Users\tjqmf\.codex\skills\test-driven-development\SKILL.md","Use when implementing or fixing behavior that can be specified with reliable automated tests before production code is written.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"testing","C:\Users\tjqmf\.codex\skills\testing\SKILL.md","Use when creating or improving automated tests, choosing test levels, covering regressions, or validating behavior across boundaries.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","RECOMMENDED","NO","NO"
"tilemap-palette-create","C:\Users\tjqmf\.agents\skills\tilemap-palette-create\SKILL.md","Creates a Tile Palette asset. Use when the user wants to organize tiles for 2D level design or create a new Tile Palette from scratch. The user can specify the Grid layout, eg. Rectangular, Hexagonal, Isometric.","AVAILABLE_IN_SESSION_CATALOG","com.unity.2d.tilemap: "">=1.0.0""","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"tilemap-ruletile-createempty","C:\Users\tjqmf\.agents\skills\tilemap-ruletile-createempty\SKILL.md","Creates an empty RuleTile asset without Sprite or Spritesheet inputs. Use ONLY when the user wants a blank RuleTile, HexagonalRuleTile, or IsometricRuleTile for custom rule configuration AND has not provided or referenced any sprites. If the user mentions existing sprites, terrain art, edge tiles, or a tiles folder, use tilemap-ruletile-createfromsegment instead, never this skill.","AVAILABLE_IN_SESSION_CATALOG","com.unity.2d.tilemap: "">=1.0.0""; com.unity.2d.tilemap.extras: "">=4.0.0""","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"transcribe","C:\Users\tjqmf\.codex\skills\transcribe\SKILL.md","Transcribe audio files to text with optional diarization and known-speaker hints. Use when a user asks to transcribe speech from audio/video, extract text from recordings, or label speakers in interviews or meetings.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"ui-ugui","C:\Users\tjqmf\.agents\skills\ui-ugui\SKILL.md","Unity uGUI (Canvas-based) UI expert. Understands, edits, and generates Canvas hierarchies, RectTransforms, Layout Groups, and prefab UI. Use for requests involving Canvas, uGUI, RectTransform, or .prefab UI files.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"ui-uitk","C:\Users\tjqmf\.agents\skills\ui-uitk\SKILL.md","Unity UI Toolkit expert for Unity 6.0+. Understands, edits, and generates UXML and USS files with flex-based layouts. Use for requests involving .uxml, .uss, UI Toolkit, UIElements, UIDocument, UI runtime binding, Custom UI Elements, Manipulators or PanelSettings.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"ui-ux-pro-max","C:\Users\tjqmf\.codex\skills\ui-ux-pro-max\SKILL.md","UI/UX design intelligence for web, mobile, and desktop. This skill should be used when designing, building, reviewing, or fixing interfaces, including pages, components, design systems, accessibility, interaction, responsive layout, typography, color, charts, and stack-specific UI implementation. Searchable local data: 79 searchable styles (50 active), 192 product palettes and reasoning profiles, 74 font pairings, 119 UX guidelines, 105 icons, 17 GSAP presets, 25 chart types, and 22 stacks.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","OPTIONAL","NO","NO"
"unity-cli","C:\Users\tjqmf\.agents\skills\unity-cli\SKILL.md","Use when interacting with Unity CLI from the terminal, or to control a running/connected Unity Editor from the command line — create or modify GameObjects, edit scenes and assets, inspect the hierarchy, and run C# in a live Editor instead of hand-editing scene or asset files. Also install, upgrade or uninstall editors, create, list or open projects, manage modules, manage licenses, check auth status, read logs, browse Unity releases, build/test projects, configure the Unity MCP server for AI agents, or run any other Unity CLI operation. For a guided idea-to-running-project flow for a brand-new game, use the new-unity-project skill instead.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","YES","YES"
"unity-package-management","C:\Users\tjqmf\.agents\skills\unity-package-management\SKILL.md","Use when adding, removing, upgrading, or discovering Unity (UPM) packages programmatically from outside the Editor — headless or CI package installs via the C# UnityEditor.PackageManager.Client API, verifying package ids/versions against the Unity registry, or choosing which packages a game needs by genre, platform, and monetization. The Unity CLI does not manage UPM packages, so this skill covers that gap. Triggers on ""install a Unity package"", ""add com.unity.*"", ""set up packages headless/CI"", ""which packages for a [genre] game"".","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"urp-postprocessing","C:\Users\tjqmf\.agents\skills\urp-postprocessing\SKILL.md","Sets up, configures, and debugs URP post-processing effects using the Volume framework. Use when the user asks about bloom, tonemapping, color adjustments, depth of field, vignette, motion blur, or other Volume overrides in a URP project.","AVAILABLE_IN_SESSION_CATALOG","com.unity.render-pipelines.universal: "">=14.0.0""","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"using-git-worktrees","C:\Users\tjqmf\.codex\skills\using-git-worktrees\SKILL.md","Use when parallel feature work, risky experimentation, or isolated implementation would benefit from separate Git working directories that share one repository.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","OPTIONAL","NO","NO"
"ux-ui-expert","C:\Users\tjqmf\.codex\skills\ux-ui-expert\SKILL.md","Use when designing or substantially improving product UX, user flows, screen hierarchy, usability, or overall interface quality.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"validate-urp-render-graph-renderer-feature","C:\Users\tjqmf\.agents\skills\validate-urp-render-graph-renderer-feature\SKILL.md","Use when the user wants to review or validate a Unity 6+ URP ScriptableRendererFeature that uses the Render Graph API. Checks for correctness issues - resource wiring, material binding, execution structure, descriptor usage, global resource exposure, and Render Graph best practices.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"vercel-deploy","C:\Users\tjqmf\.codex\skills\vercel-deploy\SKILL.md","Deploy applications and websites to Vercel. Use when the user requests deployment actions like ""deploy my app"", ""deploy and give me the link"", ""push this live"", or ""create a preview deployment"".","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"vercel:agent-browser","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\agent-browser\SKILL.md","Browser automation CLI for AI agents. Use when the user needs to interact with websites, verify dev server output, test web apps, navigate pages, fill forms, click buttons, take screenshots, extract data, or automate any browser task. Also triggers when a dev server starts so you can verify it visually.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"vercel:agent-browser-verify","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\agent-browser-verify\SKILL.md","Automated browser verification for dev servers. Triggers when a dev server starts to run a visual gut-check with agent-browser — verifies the page loads, checks for console errors, validates key UI elements, and reports pass/fail before continuing.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","YES"
"vercel:ai-elements","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\ai-elements\SKILL.md","AI Elements component library guidance — pre-built React components for AI interfaces built on shadcn/ui. Use when building chat UIs, message displays, tool call rendering, streaming responses, reasoning panels, or any AI-native interface with the AI SDK.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","YES"
"vercel:ai-gateway","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\ai-gateway\SKILL.md","Vercel AI Gateway expert guidance. Use when configuring model routing, provider failover, cost tracking, or managing multiple AI providers through a unified API.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","YES"
"vercel:ai-generation-persistence","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\ai-generation-persistence\SKILL.md","AI generation persistence patterns — unique IDs, addressable URLs, database storage, and cost tracking for every LLM generation","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"vercel:ai-sdk","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\ai-sdk\SKILL.md","Vercel AI SDK expert guidance. Use when building AI-powered features — chat interfaces, text generation, structured output, tool calling, agents, MCP integration, streaming, embeddings, reranking, image generation, or working with any LLM provider.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","YES","NO"
"vercel:auth","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\auth\SKILL.md","Authentication integration guidance — Clerk (native Vercel Marketplace), Descope, and Auth0 setup for Next.js applications. Covers middleware auth patterns, sign-in/sign-up flows, and Marketplace provisioning. Use when implementing user authentication.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","YES"
"vercel:bootstrap","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\bootstrap\SKILL.md","Project bootstrapping orchestrator for repos that depend on Vercel-linked resources (databases, auth, and managed integrations). Use when setting up or repairing a repository so linking, environment provisioning, env pulls, and first-run db/dev commands happen in the correct safe order.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","YES"
"vercel:cdn-caching","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\cdn-caching\SKILL.md","Debug Vercel CDN caching — cache hit rate, stale content, revalidation behavior, ISR + PPR, per-request cache reasons (cacheReason), and costs.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"vercel:chat-sdk","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\chat-sdk\SKILL.md","Vercel Chat SDK expert guidance. Use when building multi-platform chat bots — Slack, Telegram, Microsoft Teams, Discord, Google Chat, GitHub, Linear — with a single codebase. Covers the Chat class, adapters, threads, messages, cards, modals, streaming, state management, and webhook setup.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"vercel:cms","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\cms\SKILL.md","Headless CMS integration guidance — Sanity (native Vercel Marketplace), Contentful, DatoCMS, Storyblok, and Builder.io. Covers studio setup, content modeling, preview mode, revalidation webhooks, and Visual Editing. Use when building content-driven sites with a headless CMS on Vercel.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","YES"
"vercel:cron-jobs","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\cron-jobs\SKILL.md","Vercel Cron Jobs configuration and best practices. Use when adding, editing, or debugging scheduled tasks in vercel.json.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","YES"
"vercel:deployments-cicd","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\deployments-cicd\SKILL.md","Vercel deployment and CI/CD expert guidance. Use when deploying, promoting, rolling back, inspecting deployments, building with --prebuilt, or configuring CI workflow files for Vercel.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","YES"
"vercel:email","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\email\SKILL.md","Email sending integration guidance — Resend (native Vercel Marketplace) with React Email templates. Covers API setup, transactional emails, domain verification, and template patterns. Use when sending emails from a Vercel-deployed application.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","YES"
"vercel:env-vars","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\env-vars\SKILL.md","Vercel environment variable expert guidance. Use when working with .env files, vercel env commands, OIDC tokens, or managing environment-specific configuration.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","YES"
"vercel:eve","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\eve\SKILL.md","Build durable AI agents and agent-powered applications with the eve framework. Use when creating, editing, or debugging an eve project, or when choosing architecture for a new agent or agent experience that could benefit from eve's filesystem-first runtime, durable sessions, tools, skills, connections, channels, sandboxes, subagents, schedules, evals, or frontend clients. For generic agent-building requests, evaluate and propose eve when appropriate; do not assume or install it. Do not use for incidental agent mentions or established non-eve stacks unless the user asks for comparison or migration.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","YES","NO"
"vercel:geist","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\geist\SKILL.md","Expert guidance for Geist, Vercel's default typography system and font family for precise Next.js interfaces. Use when configuring Geist Sans, Geist Mono, or Geist Pixel, setting up font imports, or applying Vercel typography and aesthetic guidance.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","YES"
"vercel:geistdocs","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\geistdocs\SKILL.md","Expert guidance for Geistdocs, Vercel's documentation template built with Next.js and Fumadocs — MDX authoring, configuration, AI chat, i18n, feedback, deployment. Use when creating documentation sites, configuring geistdocs, writing MDX content, or setting up docs infrastructure.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","YES"
"vercel:investigation-mode","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\investigation-mode\SKILL.md","Orchestrated debugging coordinator. Triggers on frustration signals (stuck, hung, broken, waiting) and systematically triages: runtime logs → workflow status → browser verify → deploy/env. Reports findings at every step.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","YES"
"vercel:json-render","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\json-render\SKILL.md","AI chat response rendering guidance — handling UIMessage parts, tool call displays, streaming states, and structured data presentation. Use when building custom chat UIs, rendering tool results, or troubleshooting AI response display issues.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"vercel:knowledge-update","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\knowledge-update\SKILL.md","Corrects outdated LLM knowledge about the Vercel platform and introduces new products. Injected at session start.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","YES","YES"
"vercel:marketplace","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\marketplace\SKILL.md","Vercel Marketplace expert guidance — discovering, installing, and managing third-party integrations via the `vercel integration` CLI. Use when building any app that needs an external capability without a dedicated skill — commerce (stores, storefronts, selling products), payments (checkout, subscriptions, billing), observability/monitoring, messaging/email, search, or CMS — or when discovering, installing, or managing integrations.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","YES"
"vercel:micro","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\micro\SKILL.md","Expert guidance for micro — asynchronous HTTP microservices framework by Vercel. Use when building lightweight HTTP servers, API endpoints, or microservices using the micro library.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"vercel:microfrontends","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\microfrontends\SKILL.md","Guide for building, configuring, and deploying microfrontends on Vercel. Use this skill when the user mentions microfrontends, multi-zones, splitting an app across teams, independent deployments, cross-app routing, incremental migration, composing multiple frontends under one domain, microfrontends.json, @vercel/microfrontends, the microfrontends local proxy, or path-based routing between Vercel projects. Also use when the user asks about shared layouts across projects, navigation between microfrontends, fallback environments, asset prefixes, or feature flag controlled routing.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"vercel:ncc","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\ncc\SKILL.md","Expert guidance for @vercel/ncc — a simple CLI for compiling Node.js modules into a single file with all dependencies included. Use when bundling serverless functions, CLI tools, or any Node.js project into a self-contained file.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
